"","gene_id","gene_name","gene_type","chr","X1kb_up_tss_start","strand","number_of_dbp","tpm_homo_sapiens_cytosolic_fraction","tpm_homo_sapiens_hepg2","tpm_homo_sapiens_insoluble_cytoplasmic_fraction","tpm_homo_sapiens_membrane_fraction","tpm_homo_sapiens_nuclear_fraction"
"31248","ENSG00000270265.1","AC104819.3","lncRNA","chr4",151352225,"-",2,0.1656185,0.543428,0.338631,0.2654125,1.2698745
"31249","ENSG00000270276.2","HIST2H4B","protein_coding","chr1",149860211,"-",0,0.4511975,5.910045,3.3587845,2.4099565,8.0277525
"31250","ENSG00000270277.1","AC009948.2","lncRNA","chr2",178547884,"+",0,0,0.4094405,0.1432175,0.0189015,1.947097
"31251","ENSG00000270279.1","AL132655.3","lncRNA","chr20",58753351,"+",6,0,0,0,0,0
"31252","ENSG00000270299.1","AL121758.1","protein_coding","chr20",674801,"-",327,0.026089,0.084453,0.1694685,0.15985,0.2715835
"31253","ENSG00000270302.1","AC080078.1","lncRNA","chr4",152308984,"-",0,0,0.12145,0,0,0.2503435
"31254","ENSG00000270316.1","BORCS7-ASMT","protein_coding","chr10",102853272,"+",283,0.0035245,0.1002305,0.1934165,0.0670605,0.066471
"31255","ENSG00000270321.2","AC007953.2","lncRNA","chr3",177958818,"-",0,0.0046945,0.0562555,0.057386,0.010116,0.3905325
"31256","ENSG00000270332.2","SMC2-AS1","lncRNA","chr9",104092074,"-",267,0.063522,0.8003805,0.337849,0.583523,1.6327625
"31257","ENSG00000270339.3","PPIAL4H","protein_coding","chr1",146343791,"-",0,0,0,0,0,0
"31258","ENSG00000270344.3","POC1B-AS1","lncRNA","chr12",89523594,"+",280,0.026132,0.385201,0.160649,0.188858,0.909229
"31259","ENSG00000270361.1","AL451085.1","lncRNA","chr1",154936370,"+",373,0.2068285,0.6440885,0.290214,0.8288905,0.357653
"31260","ENSG00000270362.1","HMGN3-AS1","lncRNA","chr6",79232718,"+",316,0.0243795,0.869633,0.450016,0.2524555,2.1860765
"31261","ENSG00000270372.1","AL162413.1","lncRNA","chr9",10947482,"-",1,0.8549135,1.949304,0,1.503843,0
"31262","ENSG00000270379.6","HEATR9","protein_coding","chr17",35867892,"-",0,0,0.01178,0.008404,0,0.0087195
"31263","ENSG00000270380.1","AL358215.1","lncRNA","chr1",110456355,"-",0,0,0,0,0,0
"31264","ENSG00000270394.4","MTRNR2L13","protein_coding","chr4",116297876,"+",0,0,0.005188,0.0141445,0,0.086256
"31265","ENSG00000270403.1","AP001554.1","lncRNA","chr11",117667483,"+",0,0,0,0,0.0421225,0.533596
"31266","ENSG00000270412.1","AL136084.3","lncRNA","chr9",98942776,"-",4,0,0,0,0,0
"31267","ENSG00000270419.1","CAHM","lncRNA","chr6",163412961,"-",341,0.312014,2.0611185,1.6985975,2.3760935,3.7181175
"31268","ENSG00000270426.1","AC099343.2","lncRNA","chr4",184471610,"-",290,0.2497125,1.1590165,0.5633285,1.18273,1.896699
"31269","ENSG00000270457.1","AC093424.1","lncRNA","chr1",59288641,"-",53,0,0.164216,0.119605,0,0.647601
"31270","ENSG00000270460.1","AC106900.1","lncRNA","chr2",173810076,"+",0,0,0,0,0,0
"31271","ENSG00000270462.1","AC005034.2","lncRNA","chr2",75696583,"+",0,0.00372,1.796238,0.507432,0.243725,4.0645035
"31272","ENSG00000270482.1","AC026367.1","lncRNA","chr12",118375276,"-",316,0.0278265,0.415318,0.1715975,0.3876835,0.352795
"31273","ENSG00000270487.1","AL355297.2","lncRNA","chr6",156779456,"-",253,2.0390815,22.6977675,6.8256485,3.4080335,139.128865
"31274","ENSG00000270504.1","AL391422.4","lncRNA","chr6",3750111,"+",346,0.027677,0.8330135,0.744104,0.535719,0.70777
"31275","ENSG00000270522.1","AL162713.1","lncRNA","chr13",43786591,"+",36,0,0,0,0,0
"31276","ENSG00000270540.1","AC093915.1","lncRNA","chr2",236366560,"+",0,0,0,0,0,0
"31277","ENSG00000270547.6","LINC01235","lncRNA","chr9",13487126,"-",0,0.0410405,0.5932825,0.2341515,0.1413485,0.77831
"31278","ENSG00000270557.1","AC013731.1","lncRNA","chr2",157876683,"+",200,0.004465,0.2329895,0.1941495,0.109276,1.0492055
"31279","ENSG00000270562.1","AC097634.1","lncRNA","chr3",71583943,"+",260,0.00585,0.2987295,0.094997,0.087969,0.8666975
"31280","ENSG00000270571.2","AC007681.1","lncRNA","chr2",75153366,"+",170,0,0.149347,0.154952,0.0331435,0.7467285
"31281","ENSG00000270574.1","AC010680.2","lncRNA","chr2",178577790,"+",0,0.0052265,0.3829775,0.4262225,0.045857,1.774895
"31282","ENSG00000270580.5","AC139256.2","lncRNA","chr16",15130602,"-",0,0.73833,5.332478,5.007093,1.8809025,5.0481595
"31283","ENSG00000270589.1","AL158163.1","lncRNA","chr10",110909596,"+",0,0,0.339498,0.0788745,0.008639,0.9781325
"31284","ENSG00000270601.4","PRAMEF5","protein_coding","chr1",13253212,"+",0,0,0,0,0,0
"31285","ENSG00000270604.5","HCG17","lncRNA","chr6",30325135,"-",0,0.0200415,0.1561185,0,0.056108,0.0328655
"31286","ENSG00000270605.1","AL353622.1","lncRNA","chr1",28240454,"-",0,0.120149,2.7401025,0.84407,0.7597495,4.061497
"31287","ENSG00000270607.1","AC009549.1","lncRNA","chr11",19711620,"-",204,0.0013925,0.1516095,0.0255945,0.0132695,0.2359875
"31288","ENSG00000270617.1","URGCP-MRPS24","protein_coding","chr7",43905590,"-",253,0.0272145,0.111455,0,0.125545,0
"31289","ENSG00000270629.6","NBPF14","protein_coding","chr1",148678743,"-",20,0.2159455,7.4984445,8.1870875,1.354365,11.039152
"31290","ENSG00000270638.1","AL023806.1","lncRNA","chr6",145734570,"+",380,0.064415,1.2019115,0.422969,0.832838,2.0583375
"31291","ENSG00000270640.1","AC104695.4","lncRNA","chr2",28395815,"+",206,0,0.929668,0,0,1.8659275
"31292","ENSG00000270641.1","TSIX","lncRNA","chrX",73791205,"+",0,0.014966,0.308168,0.112245,0.0501,0.735718
"31293","ENSG00000270647.6","TAF15","protein_coding","chr17",35712791,"+",82,0.7091635,14.4574665,30.212045,6.654713,25.992425
"31294","ENSG00000270659.1","AC079610.1","lncRNA","chr2",213151970,"+",223,0,0.1213595,0.608904,0.0254315,0.5147165
"31295","ENSG00000270661.1","Z99289.2","lncRNA","chr6",112218571,"-",0,0,0,0,0,0
"31296","ENSG00000270672.1","MTRNR2L6","protein_coding","chr7",142665272,"+",0,0.002181,0.005123,0,0.012321,0.0228655
"31297","ENSG00000270673.1","YTHDF3-AS1","lncRNA","chr8",63167443,"-",296,0.2080965,1.2606955,1.614676,1.0841515,1.754135
"31298","ENSG00000270681.1","AC095055.1","lncRNA","chr4",151138991,"+",11,0.0249635,0.5105595,0.348528,0.421979,1.014431
"31299","ENSG00000270696.1","AC005034.3","lncRNA","chr2",75659462,"+",2,0,0.061964,0.0214705,0,0.068849
"31300","ENSG00000270697.1","AC106791.2","lncRNA","chr5",137760546,"+",12,0,0.0302525,0,0,0
"31301","ENSG00000270720.1","AC104785.1","lncRNA","chr4",89118284,"+",1,0,1.004231,1.345329,0.2672355,1.4085535
"31302","ENSG00000270725.1","AL356580.1","lncRNA","chr13",97938356,"+",0,0,0,0,0,0
"31303","ENSG00000270726.6","AJ271736.1","lncRNA","chrX",156003218,"+",0,0.0044075,0.0235145,0,0,0
"31304","ENSG00000270751.1","FBXW7-AS1","lncRNA","chr4",152336655,"+",0,0,0.5288805,0.099339,0,3.2179025
"31305","ENSG00000270755.1","AL136141.1","lncRNA","chr9",130043713,"+",306,0.2534415,3.123354,0.5695355,1.1880875,5.4799135
"31306","ENSG00000270757.1","HSPE1-MOB4","protein_coding","chr2",197499413,"+",397,0.102059,4.1006385,8.017139,0.112073,0.756802
"31307","ENSG00000270760.1","AD001527.1","lncRNA","chr19",36147349,"-",3,0,0.1534945,0,0.4946955,0.919912
"31308","ENSG00000270761.1","AL355353.1","lncRNA","chr6",47476573,"-",329,0.1926645,1.7255105,1.955032,1.2313085,1.4384895
"31309","ENSG00000270765.5","GAS2L2","protein_coding","chr17",35751879,"-",25,0,0.01175,0,0,0.085426
"31310","ENSG00000270777.1","AL158042.1","lncRNA","chr20",11000304,"+",8,0,0,0,0,0.1745755
"31311","ENSG00000270792.6","AL050403.2","lncRNA","chr20",10671695,"+",350,0.0429635,0.3270815,0.140119,0.05774,0.5419555
"31312","ENSG00000270800.3","RPS10-NUDT3","protein_coding","chr6",34425072,"-",317,2.600094,11.6479815,15.3940005,14.978114,5.8456175
"31313","ENSG00000270806.2","C17orf50","protein_coding","chr17",35759887,"+",44,0.0185725,0.0386425,0,0.0285065,0.1604565
"31314","ENSG00000270816.6","LINC00221","lncRNA","chr14",106481435,"+",0,0.011214,0.585699,0.262767,0.072052,2.1015225
"31315","ENSG00000270820.6","AC016727.1","lncRNA","chr2",61470188,"+",338,0.5036345,2.083379,1.0056175,1.457064,5.29923
"31316","ENSG00000270823.1","AC007938.2","lncRNA","chr7",130497428,"-",0,0.036507,0.3983375,0.0595555,0.1244355,0.9920345
"31317","ENSG00000270828.1","AL023806.2","lncRNA","chr6",145736174,"-",57,0,0,0,0,0
"31318","ENSG00000270829.1","AC015849.2","lncRNA","chr17",35807898,"-",0,0.0472535,0.1528005,0.072474,0.1698135,0.132672
"31319","ENSG00000270866.1","AC067773.1","lncRNA","chr8",76402998,"+",0,0,0,0,0,0
"31320","ENSG00000270871.1","AC015849.3","lncRNA","chr17",35829294,"-",0,0.366475,4.603034,2.6605115,1.7897855,8.366626
"31321","ENSG00000270876.1","ZNF30-AS1","lncRNA","chr19",34925813,"-",285,0,0.0855245,0,0.0273575,0.1577085
"31322","ENSG00000270882.2","HIST2H4A","protein_coding","chr1",149831659,"+",0,102.921631,790.8446325,2185.1950325,230.884333,189.2478305
"31323","ENSG00000270883.1","AC080078.2","lncRNA","chr4",152317365,"-",0,0,0.5484615,0,0,1.8545385
"31324","ENSG00000270885.2","RASL10B","protein_coding","chr17",35730639,"+",185,2.1199625,13.1116365,10.2810935,12.6951455,24.437941
"31325","ENSG00000270894.1","AC015849.4","lncRNA","chr17",35817399,"+",0,0.1127335,1.3601945,0.068175,1.190889,2.441798
"31326","ENSG00000270919.1","AC108451.2","lncRNA","chr15",80579567,"-",1,0.006724,0,0,0,0
"31327","ENSG00000270933.1","AC010719.1","lncRNA","chr7",25948404,"-",194,0.011152,3.428682,1.2617075,0.9882285,5.66969
"31328","ENSG00000270937.1","AL033381.2","lncRNA","chr6",1026226,"-",3,0.0122495,0.137903,0.1227975,0.0919235,0.16587
"31329","ENSG00000270946.6","CT45A9","protein_coding","chrX",135870813,"-",0,0,0,0,0,0
"31330","ENSG00000270947.1","AC025811.1","lncRNA","chr19",22454988,"+",1,0,0,0,0,0
"31331","ENSG00000270951.1","AL121917.2","lncRNA","chr20",58875982,"-",4,0,0.2588425,0,0,0.1911655
"31332","ENSG00000270953.1","AC007938.3","lncRNA","chr7",130506660,"+",0,0.024539,0.217004,0.1442225,0.070164,0.7668425
"31333","ENSG00000270956.1","AC009948.3","lncRNA","chr2",178540125,"+",0,0.0130615,0.286847,0.210276,0.196555,2.073002
"31334","ENSG00000270959.1","LPP-AS2","lncRNA","chr3",188153058,"-",271,0.033881,0.7923915,0.567616,0.4411105,1.2512355
"31335","ENSG00000270964.1","AC016355.1","lncRNA","chr15",67541605,"-",256,0.103802,0.655482,0.573613,0.5238175,0.4678305
"31336","ENSG00000270972.1","AC136475.9","lncRNA","chr11",332192,"+",10,0.007876,0.143866,0.0649315,0,0.066349
"31337","ENSG00000270988.1","AC019257.2","lncRNA","chr8",1973818,"+",0,0,0,0,0,0
"31338","ENSG00000270996.1","AC005034.4","lncRNA","chr2",75718120,"+",0,0.0220675,1.634557,0.54604,0.3311305,2.935438
"31339","ENSG00000271009.3","AC116667.1","lncRNA","chr16",73059245,"+",101,0,0.331649,0.1029335,0.040628,0.588732
"31340","ENSG00000271011.1","AC010680.3","lncRNA","chr2",178576103,"+",0,0,0.2971155,0.503928,0.064652,0.8664405
"31341","ENSG00000271032.1","AC020907.4","lncRNA","chr19",35024336,"-",12,0.045706,1.1975165,0.3991715,0.7485305,2.3173215
"31342","ENSG00000271040.1","AL390955.2","lncRNA","chr6",157322964,"+",23,0.2242685,1.014819,0.7623825,0.926127,0.869733
"31343","ENSG00000271046.1","AL512631.1","lncRNA","chr10",11678675,"+",4,0.029128,0.9310445,0.2352345,0.257738,2.12191
"31344","ENSG00000271065.1","AC107031.1","lncRNA","chr12",51423612,"-",94,0,0,0,0,0
"31345","ENSG00000271079.1","CTAGE15","protein_coding","chr7",143570801,"+",0,0,0,0,0,0
"31346","ENSG00000271086.7","NAMA","lncRNA","chr9",99376241,"-",32,0.0122705,0.039294,0,0.0570305,0.0396035
"31347","ENSG00000271092.5","TLCD4-RWDD3","protein_coding","chr1",95116923,"+",252,0.109378,2.3170825,2.1686955,0.5024225,3.479711
"31348","ENSG00000271109.2","AC008555.4","lncRNA","chr19",34859748,"-",15,0.0179615,1.1092735,0.4385645,0.074428,4.969858
"31349","ENSG00000271119.1","AC026412.3","lncRNA","chr5",1593626,"+",290,0.0452515,0.586571,0.653799,0.3292705,0.78106
"31350","ENSG00000271122.1","AC018647.2","lncRNA","chr7",35694214,"+",334,0.0446565,1.590467,1.5162845,0.6420915,2.619418
"31351","ENSG00000271133.5","AC004130.2","lncRNA","chr7",20330748,"-",97,0,0.0149555,0,0,0
"31352","ENSG00000271141.1","AC010680.4","lncRNA","chr2",178615581,"+",0,0,1.1006375,0.1267275,0.0152355,4.3175175
"31353","ENSG00000271147.8","ARMCX5-GPRASP2","lncRNA","chrX",102598512,"+",203,0.0917155,4.781392,8.128598,1.443708,9.0613215
"31354","ENSG00000271148.1","AC023762.1","lncRNA","chr8",49906447,"-",0,0,0,0,0,0
"31355","ENSG00000271151.1","AC016737.1","lncRNA","chr2",173967351,"+",87,0.0095225,0.2923015,0.10295,0.0787015,0.8285185
"31356","ENSG00000271155.1","AL161729.1","lncRNA","chr9",95505235,"+",255,0.26152,1.2730835,0.820471,0.8429125,1.829709
"31357","ENSG00000271156.1","AC090578.2","lncRNA","chr8",88807909,"-",0,0,0,0,0,0
"31358","ENSG00000271167.1","LINC01109","lncRNA","chr8",76403058,"+",0,0,0,0,0,0
"31359","ENSG00000271171.3","AC008555.5","lncRNA","chr19",34904140,"-",12,0.053069,0.7652915,0.231646,0.2059195,1.3887685
"31360","ENSG00000271172.1","AC104662.1","lncRNA","chr4",25219403,"+",0,0,0.2271745,0.0604395,0,0.417059
"31361","ENSG00000271185.1","AC007029.1","lncRNA","chr7",10939423,"+",263,0.1956565,0.0957975,0.275255,0.15317,0.373674
"31362","ENSG00000271192.1","AC006058.2","lncRNA","chr3",43995896,"+",11,0,0,0,0,0
"31363","ENSG00000271199.1","AL353804.2","lncRNA","chrX",73968486,"-",0,0.9152645,3.785803,0.2274185,1.311092,9.8908645
"31364","ENSG00000271200.1","AC099791.2","lncRNA","chr1",61741425,"-",246,0.0186095,0.2954405,0,0.1503845,0.2128425
"31365","ENSG00000271201.1","AC247036.1","lncRNA","chr14",106205603,"+",0,0,0,0,0,0
"31366","ENSG00000271204.1","AC016831.5","lncRNA","chr7",130931207,"-",11,0.002603,1.0536255,0.187725,0.036237,3.9192505
"31367","ENSG00000271208.1","Z99289.3","lncRNA","chr6",112233759,"-",1,0,0,0,0,0
"31368","ENSG00000271216.2","LINC01050","lncRNA","chr13",42813898,"-",0,0.006916,0.242005,0.0557305,0.039916,0.546821
"31369","ENSG00000271218.1","AL033384.2","lncRNA","chr6",53919789,"-",0,0.026046,0.7727645,0.2472075,0.125238,2.8704285
"31370","ENSG00000271228.1","AL121655.1","lncRNA","chr2",32012061,"+",6,0.02943,1.0755135,0.406782,0.2146815,2.409033
"31371","ENSG00000271234.1","AL078605.1","lncRNA","chr6",170297376,"-",0,0,0.025466,0,0,0.1671875
"31372","ENSG00000271239.1","AC007423.1","lncRNA","chr17",70778231,"-",2,0,0,0,0,0
"31373","ENSG00000271252.1","AL683887.1","lncRNA","chr1",95742096,"+",0,0,0.224084,0.448536,0.055118,0.300073
"31374","ENSG00000271259.1","AC010201.1","lncRNA","chr12",89370820,"+",19,0,0.1746205,0.105888,0.0153035,0.3330775
"31375","ENSG00000271265.1","AL355297.3","lncRNA","chr6",156773663,"-",6,0,0.2923285,0.091916,0.0558005,1.0927575
"31376","ENSG00000271270.7","TMCC1-AS1","lncRNA","chr3",129892811,"+",255,0.033137,3.2581355,1.626297,0.4683575,10.9330985
"31377","ENSG00000271271.5","UGT2A2","protein_coding","chr4",69638643,"-",1,0,0.004264,0,0,0.0111405
"31378","ENSG00000271303.1","SRXN1","protein_coding","chr20",652371,"-",332,1.411293,38.0711405,66.8884555,23.7305865,12.7704265
"31379","ENSG00000271314.1","AL161729.2","lncRNA","chr9",95493924,"+",7,0,0.2562685,0.0749735,0,0.377197
"31380","ENSG00000271320.1","AC091488.1","lncRNA","chr2",157916712,"+",1,0,0,0,0,0
"31381","ENSG00000271321.1","CTAGE6","protein_coding","chr7",143756697,"-",0,0,0,0,0,0.0113765
"31382","ENSG00000271327.1","AC010201.2","lncRNA","chr12",89366807,"+",1,0.0009885,0.2093345,0.070489,0.0092345,0.740937
"31383","ENSG00000271334.6","LINC02104","lncRNA","chr5",39519398,"+",1,0.0044025,0.0140915,0.0366565,0,0
"31384","ENSG00000271335.6","AL117336.2","lncRNA","chr10",35335402,"-",283,0.389429,2.9132915,1.241926,1.523822,7.2006145
"31385","ENSG00000271344.1","AC018638.6","lncRNA","chr7",128689451,"+",3,0.001403,0.034487,0.0319115,0,0.079897
"31386","ENSG00000271360.1","AL512631.2","lncRNA","chr10",11610305,"+",240,0.146475,0.198651,0,0.9139085,0.4439905
"31387","ENSG00000271366.1","AC002128.2","lncRNA","chr19",35252640,"-",184,0.006911,1.0270275,0.3311335,0.1848285,1.1692055
"31388","ENSG00000271367.1","AL034374.1","lncRNA","chr6",53349158,"+",284,0.0054415,0.226639,0.143272,0.041832,0.176998
"31389","ENSG00000271380.1","AL451085.2","lncRNA","chr1",154960825,"+",316,0.5337905,2.286113,2.396345,2.8155885,1.670999
"31390","ENSG00000271382.1","AC012464.3","lncRNA","chr12",93944041,"+",0,0,0.0401645,0.0143685,0.002118,0.133259
"31391","ENSG00000271383.7","NBPF19","protein_coding","chr1",149474338,"+",0,0.2879045,8.845961,10.243651,0.980759,9.821528
"31392","ENSG00000271384.1","AL161729.3","lncRNA","chr9",95406663,"-",0,0.0104615,0.249986,0.211467,0.0810805,1.0138075
"31393","ENSG00000271387.1","AL445228.2","lncRNA","chr1",184385705,"-",95,0,0,0.0342625,0.0131215,0
"31394","ENSG00000271390.1","AP003973.2","lncRNA","chr11",111089369,"-",0,0,0.018507,0.048289,0,0
"31395","ENSG00000271392.1","AC006237.1","lncRNA","chr17",35757326,"-",0,0.0045025,0.018666,0,0,0.044109
"31396","ENSG00000271395.2","LINC02336","lncRNA","chr13",89401398,"+",5,0.0033935,0.4187485,0.325641,0.047086,1.618244
"31397","ENSG00000271398.1","AL353622.2","lncRNA","chr1",28246144,"+",0,0.0566695,0.2862115,0.169543,0.1528765,0.4882595
"31398","ENSG00000271401.1","AC010680.5","lncRNA","chr2",178643717,"+",0,0.0031725,0.206405,0.296517,0.061894,1.5639025
"31399","ENSG00000271409.1","AC073176.1","lncRNA","chr10",70928925,"+",1,0,0,0,0,0
"31400","ENSG00000271420.1","AL109936.2","lncRNA","chr1",23378030,"-",0,0.0950455,3.151494,2.1405795,0.939068,6.1026865
"31401","ENSG00000271425.9","NBPF10","protein_coding","chr1",146228001,"-",104,0.071004,0.9787745,0.788635,0.17285,1.8242945
"31402","ENSG00000271427.1","AL358072.1","lncRNA","chr1",117364474,"-",145,0.004517,0.553095,0.256548,0.2015235,0.4815525
"31403","ENSG00000271434.3","AL445237.1","lncRNA","chr10",124446152,"+",25,0,0.0277535,0.062689,0,0
"31404","ENSG00000271447.6","MMP28","protein_coding","chr17",35794708,"-",0,0,0.023152,0.059696,0,0.129744
"31405","ENSG00000271449.7","CT45A2","protein_coding","chrX",135819013,"-",0,0,0,0.0181005,0,0
"31406","ENSG00000271452.1","AC005034.5","lncRNA","chr2",75668989,"+",1,0.0082415,2.364577,4.493578,0.132674,4.473701
"31407","ENSG00000271474.1","AC106881.1","lncRNA","chr4",95548129,"+",11,0,0,0,0,0
"31408","ENSG00000271503.6","CCL5","protein_coding","chr17",35879794,"-",0,0.355685,2.2225895,0.5471295,0.975674,7.068351
"31409","ENSG00000271522.1","AC016831.6","lncRNA","chr7",130789208,"+",0,0,0.244355,0.0971755,0.0658835,0.852216
"31410","ENSG00000271533.1","Z83843.1","lncRNA","chrX",74212661,"-",0,0.008051,3.0820985,0.837759,0.0662265,10.560005
"31411","ENSG00000271538.6","LINC02427","lncRNA","chr4",184536627,"-",206,0.057064,0.570701,0.403143,0.1708095,1.0077315
"31412","ENSG00000271551.2","AL355297.4","lncRNA","chr6",156777423,"-",341,0.1511015,0.339906,0.2472155,0.801608,1.0430005
"31413","ENSG00000271553.1","AC018638.7","lncRNA","chr7",128666043,"+",9,0,0.0402195,0.035405,0.010006,0.1090755
"31414","ENSG00000271554.1","AL138787.2","lncRNA","chr1",36012631,"-",0,0.014849,0.3195005,0.173173,0.0261735,1.766392
"31415","ENSG00000271555.1","AC113139.1","lncRNA","chr8",52721903,"+",2,0,0,0.4243655,0,0.4519615
"31416","ENSG00000271564.2","LINC02333","lncRNA","chr13",52333295,"+",0,0,0.1952885,0.0250725,0,0.717178
"31417","ENSG00000271567.1","PPIAL4E","protein_coding","chr1",144372660,"-",0,0.007591,0.157723,0.135579,0.0305795,0.604081
"31418","ENSG00000271576.1","AL359504.2","lncRNA","chr1",84076932,"-",258,0.113034,1.449134,0.9971615,0.829673,2.570022
"31419","ENSG00000271579.1","AC078880.3","lncRNA","chr12",115299709,"-",0,0.0331895,0.3804265,0.09487,0.0968125,0.9602165
"31420","ENSG00000271584.2","LINC02550","lncRNA","chr11",111178642,"-",0,0,0,0.050853,0,0.047976
"31421","ENSG00000271590.1","AC108463.3","lncRNA","chr2",111211477,"-",1,0.019504,1.078186,0.2206355,0.132357,3.2665
"31422","ENSG00000271601.4","LIX1L","protein_coding","chr1",145957018,"-",203,0.224783,6.0050795,9.4959845,2.986655,4.5313715
"31423","ENSG00000271605.6","MILR1","protein_coding","chr17",64448037,"+",1,0.143859,3.4435175,0.729313,1.003403,6.3020105
"31424","ENSG00000271614.1","ATP2B1-AS1","lncRNA","chr12",89707959,"+",334,0.0291255,0.55477,0.4480315,0.289656,0.8772905
"31425","ENSG00000271631.1","AL139041.1","lncRNA","chr9",112884158,"+",0,0,0.1171755,0.109466,0,0.5447
"31426","ENSG00000271643.2","AC112220.2","lncRNA","chr3",33797540,"-",311,0.0112405,0.817688,0.9360185,0.3061085,0.675806
"31427","ENSG00000271646.1","AC099343.3","lncRNA","chr4",184473802,"+",293,0.056974,0.9489805,0.676418,0.6773235,1.969791
"31428","ENSG00000271653.1","AC097359.3","lncRNA","chr3",37215779,"+",230,0.033877,0.0879285,0.0658875,0.088776,0.1169885
"31429","ENSG00000271659.1","AL161729.4","lncRNA","chr9",95513045,"+",3,0.011005,0.280414,0.1143625,0.0552145,0.3803745
"31430","ENSG00000271670.1","AC010998.2","lncRNA","chr10",120879668,"-",0,0.0662235,2.0197495,0.322019,0.2348815,4.0627525
"31431","ENSG00000271698.1","AC233992.2","protein_coding","chr8",144354610,"-",0,0.0022625,0.3453145,0.027799,0.0337935,0.3089355
"31432","ENSG00000271709.1","AC017033.1","lncRNA","chr2",120866404,"-",15,0,0,0,0,0
"31433","ENSG00000271714.1","AC010501.2","lncRNA","chr5",74864893,"+",305,0.0998875,1.1951925,0.7416575,0.641649,1.77782
"31434","ENSG00000271715.1","AC012640.3","lncRNA","chr5",10268919,"-",0,0,0.092776,0.078887,0.029774,0.0805435
"31435","ENSG00000271716.1","AC022001.2","lncRNA","chr3",11606184,"+",17,0.0326205,0.2363765,0.087177,0.0143325,0.9812485
"31436","ENSG00000271717.1","AC022146.2","lncRNA","chr19",8238649,"-",221,0.0415695,1.014217,0.123127,0.6091395,1.7079585
